userName,score,at,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed,Label
Pengguna Google,1,2024-10-03 21:43:00,jelek bgt aplikasinya ngeleg gak bohong dan siapa si yg desain? sini biar saya yang desain parah tau gak ngeprogramnya. bisa bikin aplikasi gak si? kalo emg bukan ranahnya bikin aplikasi gak ush bikin sini saya yg bikin aplikasinya ngaco bgt si,jelek bgt aplikasinya ngeleg gak bohong dan siapa si yg desain sini biar saya yang desain parah tau gak ngeprogramnya bisa bikin aplikasi gak si kalo emg bukan ranahnya bikin aplikasi gak ush bikin sini saya yg bikin aplikasinya ngaco bgt si,jelek bgt aplikasinya ngeleg gak bohong si yg desain biar desain parah tau gak ngeprogramnya bikin aplikasi gak si kalo emg ranahnya bikin aplikasi gak ush bikin yg bikin aplikasinya ngaco bgt si,"['jelek', 'bgt', 'aplikasinya', 'ngeleg', 'gak', 'bohong', 'si', 'yg', 'desain', 'biar', 'desain', 'parah', 'tau', 'gak', 'ngeprogramnya', 'bikin', 'aplikasi', 'gak', 'si', 'kalo', 'emg', 'ranahnya', 'bikin', 'aplikasi', 'gak', 'ush', 'bikin', 'yg', 'bikin', 'aplikasinya', 'ngaco', 'bgt', 'si']",jelek bgt aplikasi ngeleg gak bohong si yg desain biar desain parah tau gak ngeprogramnya bikin aplikasi gak si kalo emg ranah bikin aplikasi gak ush bikin yg bikin aplikasi ngaco bgt si,negatif
Pengguna Google,5,2024-10-03 20:57:46,Mantap.,mantap,mantap,['mantap'],mantap,positif
Pengguna Google,1,2024-10-03 20:15:54,Lah kocak gunanya aplikasi ini membantu tiap mau bayar angsuran sekarang malah jadi ribet mau bayar angsuran kebanyakan admin yg top up saldo malah berkurang yg mau bayar juga kepotong admin lagi mau ngusir pelanggan ya gini .. ngumpulin Adira poin tujuannya untung potongan angsuran sekarang malah gabisa ... Kembalikan Adirapay nya saja sudah cukup membantu drpd gabung sama aplikasi bintang 1 yg kebanyakan potongan.. mau bayar pake VA pun admin nya sampe 8500 benar benar makin kesini makin aneh,lah kocak gunanya aplikasi ini membantu tiap mau bayar angsuran sekarang malah jadi ribet mau bayar angsuran kebanyakan admin yg top up saldo malah berkurang yg mau bayar juga kepotong admin lagi mau ngusir pelanggan ya gini  ngumpulin adira poin tujuannya untung potongan angsuran sekarang malah gabisa  kembalikan adirapay nya saja sudah cukup membantu drpd gabung sama aplikasi bintang 1 yg kebanyakan potongan mau bayar pake va pun admin nya sampe 8500 benar benar makin kesini makin aneh,kocak gunanya aplikasi membantu bayar angsuran ribet bayar angsuran kebanyakan admin yg top up saldo berkurang yg bayar kepotong admin ngusir pelanggan ya gini ngumpulin adira poin tujuannya untung potongan angsuran gabisa kembalikan adirapay nya membantu drpd gabung aplikasi bintang 1 yg kebanyakan potongan bayar pake va admin nya sampe 8500 kesini aneh,"['kocak', 'gunanya', 'aplikasi', 'membantu', 'bayar', 'angsuran', 'ribet', 'bayar', 'angsuran', 'kebanyakan', 'admin', 'yg', 'top', 'up', 'saldo', 'berkurang', 'yg', 'bayar', 'kepotong', 'admin', 'ngusir', 'pelanggan', 'ya', 'gini', 'ngumpulin', 'adira', 'poin', 'tujuannya', 'untung', 'potongan', 'angsuran', 'gabisa', 'kembalikan', 'adirapay', 'nya', 'membantu', 'drpd', 'gabung', 'aplikasi', 'bintang', '1', 'yg', 'kebanyakan', 'potongan', 'bayar', 'pake', 'va', 'admin', 'nya', 'sampe', '8500', 'kesini', 'aneh']",kocak guna aplikasi bantu bayar angsur ribet bayar angsur banyak admin yg top up saldo kurang yg bayar potong admin ngusir langgan ya gin ngumpulin adira poin tuju untung potong angsur gabisa kembali adirapay nya bantu drpd gabung aplikasi bintang 1 yg banyak potong bayar pake va admin nya sampe 8500 kesini aneh,negatif
Pengguna Google,1,2024-10-03 19:39:11,"Semakin ribet, dulu bisa bayar angsuran menggunakan adirapay, skg malah gak bisa",semakin ribet dulu bisa bayar angsuran menggunakan adirapay skg malah gak bisa,ribet bayar angsuran adirapay skg gak,"['ribet', 'bayar', 'angsuran', 'adirapay', 'skg', 'gak']",ribet bayar angsur adirapay skg gak,negatif
Pengguna Google,1,2024-10-03 19:26:17,Mohon maaf saya merasa tidak nyaman menggunakan aplikasi ini karna membuk beranda ajalama minta ampun.. bug sekali ..,mohon maaf saya merasa tidak nyaman menggunakan aplikasi ini karna membuk beranda ajalama minta ampun bug sekali ,mohon maaf nyaman aplikasi karna membuk beranda ajalama ampun bug,"['mohon', 'maaf', 'nyaman', 'aplikasi', 'karna', 'membuk', 'beranda', 'ajalama', 'ampun', 'bug']",mohon maaf nyaman aplikasi karna buk beranda ajalama ampun bug,negatif
Pengguna Google,1,2024-10-03 15:52:47,Aplikasi Bokrok... Masa iya pembaruan lama bgt.. Kita bayar jadi gx keliatan.. gmn ini sekelas Adira masa aplikasi eror terus di biarin.. Apa Adira Mau Bangkrut,aplikasi bokrok masa iya pembaruan lama bgt kita bayar jadi gx keliatan gmn ini sekelas adira masa aplikasi eror terus di biarin apa adira mau bangkrut,aplikasi bokrok iya pembaruan bgt bayar gx keliatan gmn sekelas adira aplikasi eror biarin adira bangkrut,"['aplikasi', 'bokrok', 'iya', 'pembaruan', 'bgt', 'bayar', 'gx', 'keliatan', 'gmn', 'sekelas', 'adira', 'aplikasi', 'eror', 'biarin', 'adira', 'bangkrut']",aplikasi bokrok iya baru bgt bayar gx liat gmn kelas adira aplikasi eror biarin adira bangkrut,negatif
Pengguna Google,1,2024-10-03 12:13:14,Aplikasi lemot parah mau bayar liat no kontrak lama bener ...... Ga kebuka2....,aplikasi lemot parah mau bayar liat no kontrak lama bener  ga kebuka2,aplikasi lemot parah bayar liat no kontrak bener ga kebuka2,"['aplikasi', 'lemot', 'parah', 'bayar', 'liat', 'no', 'kontrak', 'bener', 'ga', 'kebuka2']",aplikasi lot parah bayar liat no kontrak bener ga kebuka2,negatif
Pengguna Google,5,2024-10-03 10:44:43,"Aplikasi yang simple dan praktis, saya butuh HP buat anak saya yang di pondok. Semoga di ACC",aplikasi yang simple dan praktis saya butuh hp buat anak saya yang di pondok semoga di acc,aplikasi simple praktis butuh hp anak pondok semoga acc,"['aplikasi', 'simple', 'praktis', 'butuh', 'hp', 'anak', 'pondok', 'semoga', 'acc']",aplikasi simple praktis butuh hp anak pondok moga acc,positif
Pengguna Google,5,2024-10-03 09:37:05,Good,good,good,['good'],good,positif
Pengguna Google,1,2024-10-03 08:15:06,Sata bingung udh dua bulan saya tidak bayar cicilan dikarenakan nmor Kontrak anda tidak terdaftar. Siapa yg salah kalau bgtu mau brapa banyak entar bunga ya udah 2 bln ga kebayar 🥲,sata bingung udh dua bulan saya tidak bayar cicilan dikarenakan nmor kontrak anda tidak terdaftar siapa yg salah kalau bgtu mau brapa banyak entar bunga ya udah 2 bln ga kebayar ,sata bingung udh bayar cicilan nmor kontrak terdaftar yg salah bgtu brapa entar bunga ya udah 2 bln ga kebayar,"['sata', 'bingung', 'udh', 'bayar', 'cicilan', 'nmor', 'kontrak', 'terdaftar', 'yg', 'salah', 'bgtu', 'brapa', 'entar', 'bunga', 'ya', 'udah', '2', 'bln', 'ga', 'kebayar']",sata bingung udh bayar cicil nmor kontrak daftar yg salah bgtu brapa entar bunga ya udah 2 bln ga bayar,negatif
Pengguna Google,5,2024-10-03 05:49:29,Keren,keren,keren,['keren'],keren,positif
Pengguna Google,1,2024-10-02 21:50:52,Aplikasi paling lemottt Tolong di perbaiki supaya mudah melakukan pembayaran,aplikasi paling lemottt tolong di perbaiki supaya mudah melakukan pembayaran,aplikasi lemottt tolong perbaiki mudah pembayaran,"['aplikasi', 'lemottt', 'tolong', 'perbaiki', 'mudah', 'pembayaran']",aplikasi lemottt tolong baik mudah bayar,negatif
Pengguna Google,5,2024-10-02 15:45:28,Mantap,mantap,mantap,['mantap'],mantap,positif
Pengguna Google,5,2024-10-02 14:14:41,Bagus,bagus,bagus,['bagus'],bagus,positif
Pengguna Google,4,2024-10-02 13:47:55,"Min tolong tambahin fitur tukar saldo ke dana atau rekening min,sayang kalau poin terbuang siya siya terus",min tolong tambahin fitur tukar saldo ke dana atau rekening minsayang kalau poin terbuang siya siya terus,min tolong tambahin fitur tukar saldo dana rekening minsayang poin terbuang siya siya,"['min', 'tolong', 'tambahin', 'fitur', 'tukar', 'saldo', 'dana', 'rekening', 'minsayang', 'poin', 'terbuang', 'siya', 'siya']",min tolong tambahin fitur tukar saldo dana rekening minsayang poin buang siya siya,positif
Pengguna Google,1,2024-10-02 11:32:36,Ini gimna ceritanya. Sy udah bayar 'cicilan yg ke 24. Tpi di aplikasi ya masih ansuran yg ke 23.,ini gimna ceritanya sy udah bayar cicilan yg ke 24 tpi di aplikasi ya masih ansuran yg ke 23,gimna ceritanya sy udah bayar cicilan yg 24 tpi aplikasi ya ansuran yg 23,"['gimna', 'ceritanya', 'sy', 'udah', 'bayar', 'cicilan', 'yg', '24', 'tpi', 'aplikasi', 'ya', 'ansuran', 'yg', '23']",gimna cerita sy udah bayar cicil yg 24 tpi aplikasi ya ansuran yg 23,negatif
Pengguna Google,1,2024-10-02 10:29:50,Saya mau daftar adira gak bisa katanya sistem bermasalah tolong di perbaiki lagi,saya mau daftar adira gak bisa katanya sistem bermasalah tolong di perbaiki lagi,daftar adira gak sistem bermasalah tolong perbaiki,"['daftar', 'adira', 'gak', 'sistem', 'bermasalah', 'tolong', 'perbaiki']",daftar adira gak sistem masalah tolong baik,negatif
Pengguna Google,5,2024-10-02 09:50:37,Terima kasih Adira,terima kasih adira,terima kasih adira,"['terima', 'kasih', 'adira']",terima kasih adira,positif
Pengguna Google,1,2024-10-02 09:03:45,Aplikasi nya sangat berat Lebih berat dari aplikasi2 besar lainnnya Yg buat aplikasi ngasal ini kayaknya,aplikasi nya sangat berat lebih berat dari aplikasi2 besar lainnnya yg buat aplikasi ngasal ini kayaknya,aplikasi nya berat berat aplikasi2 lainnnya yg aplikasi ngasal kayaknya,"['aplikasi', 'nya', 'berat', 'berat', 'aplikasi2', 'lainnnya', 'yg', 'aplikasi', 'ngasal', 'kayaknya']",aplikasi nya berat berat aplikasi2 lainnnya yg aplikasi ngasal kayak,negatif
Pengguna Google,4,2024-10-01 23:17:11,"aplikasi yg sangat membantu,dan memudahkan transaksi",aplikasi yg sangat membantudan memudahkan transaksi,aplikasi yg membantudan memudahkan transaksi,"['aplikasi', 'yg', 'membantudan', 'memudahkan', 'transaksi']",aplikasi yg membantudan mudah transaksi,positif
Pengguna Google,5,2024-10-01 22:32:15,Sangat membantu,sangat membantu,membantu,['membantu'],bantu,positif
Pengguna Google,4,2024-10-01 20:52:10,Makin di tingkatkan lagi untuk Top Up saldo kaspronya.,makin di tingkatkan lagi untuk top up saldo kaspronya,tingkatkan top up saldo kaspronya,"['tingkatkan', 'top', 'up', 'saldo', 'kaspronya']",tingkat top up saldo kaspronya,positif
Pengguna Google,1,2024-10-01 20:32:28,Aplikasi lemot,aplikasi lemot,aplikasi lemot,"['aplikasi', 'lemot']",aplikasi lot,negatif
Pengguna Google,1,2024-10-01 17:12:20,"Lemot, minta update terus, saya pikir setelah update jdi lebih cepat, ternyata sama",lemot minta update terus saya pikir setelah update jdi lebih cepat ternyata sama,lemot update pikir update jdi cepat,"['lemot', 'update', 'pikir', 'update', 'jdi', 'cepat']",lot update pikir update jdi cepat,negatif
Pengguna Google,2,2024-10-01 16:38:53,"tidak transparan, tidak bisa lihat riwayat pembayaran tidak update. mencurigakan aplikasi ini.",tidak transparan tidak bisa lihat riwayat pembayaran tidak update mencurigakan aplikasi ini,transparan lihat riwayat pembayaran update mencurigakan aplikasi,"['transparan', 'lihat', 'riwayat', 'pembayaran', 'update', 'mencurigakan', 'aplikasi']",transparan lihat riwayat bayar update curiga aplikasi,negatif
Pengguna Google,1,2024-10-01 16:38:11,Layanan kaspro ga ngotak anjir gw smpe topup 2x MW bayar angsuran pajak nya bnyk bgt nyesel gw bayar d apk ini🥴,layanan kaspro ga ngotak anjir gw smpe topup 2x mw bayar angsuran pajak nya bnyk bgt nyesel gw bayar d apk ini,layanan kaspro ga ngotak anjir gw smpe topup 2x mw bayar angsuran pajak nya bnyk bgt nyesel gw bayar d apk,"['layanan', 'kaspro', 'ga', 'ngotak', 'anjir', 'gw', 'smpe', 'topup', '2x', 'mw', 'bayar', 'angsuran', 'pajak', 'nya', 'bnyk', 'bgt', 'nyesel', 'gw', 'bayar', 'd', 'apk']",layan kaspro ga ngotak anjir gw smpe topup 2x mw bayar angsur pajak nya bnyk bgt nyesel gw bayar d apk,negatif
Pengguna Google,5,2024-10-01 10:36:02,"Sangat membantu, mempermudah proses pembayaran cicilan",sangat membantu mempermudah proses pembayaran cicilan,membantu mempermudah proses pembayaran cicilan,"['membantu', 'mempermudah', 'proses', 'pembayaran', 'cicilan']",bantu mudah proses bayar cicil,positif
Pengguna Google,1,2024-10-01 10:02:07,"Aplikasi ini cuma berguna untuk melihat nomer kontrak dan riwayat pembayaran , untuk pembayaran 2x saya terkena denda dijam berbeda hari itu juga di indomaret. Pembayaran hanya offline , kalau di VA bank sangat tidak rekomen .",aplikasi ini cuma berguna untuk melihat nomer kontrak dan riwayat pembayaran  untuk pembayaran 2x saya terkena denda dijam berbeda hari itu juga di indomaret pembayaran hanya offline  kalau di va bank sangat tidak rekomen ,aplikasi berguna nomer kontrak riwayat pembayaran pembayaran 2x terkena denda dijam berbeda indomaret pembayaran offline va bank rekomen,"['aplikasi', 'berguna', 'nomer', 'kontrak', 'riwayat', 'pembayaran', 'pembayaran', '2x', 'terkena', 'denda', 'dijam', 'berbeda', 'indomaret', 'pembayaran', 'offline', 'va', 'bank', 'rekomen']",aplikasi guna nomer kontrak riwayat bayar bayar 2x kena denda jam beda indomaret bayar offline va bank rekomen,negatif
Pengguna Google,5,2024-10-01 07:36:56,Oke lah aplikasinya membantu untuk melakukan pembayaran dan lain lain,oke lah aplikasinya membantu untuk melakukan pembayaran dan lain lain,oke aplikasinya membantu pembayaran,"['oke', 'aplikasinya', 'membantu', 'pembayaran']",oke aplikasi bantu bayar,positif
Pengguna Google,1,2024-09-30 21:24:02,Aplikasi susah dipakai,aplikasi susah dipakai,aplikasi susah dipakai,"['aplikasi', 'susah', 'dipakai']",aplikasi susah pakai,negatif
Pengguna Google,1,2024-09-30 18:24:45,"apk apa ini tolong hapus data saya dev,lama acc nya",apk apa ini tolong hapus data saya devlama acc nya,apk tolong hapus data devlama acc nya,"['apk', 'tolong', 'hapus', 'data', 'devlama', 'acc', 'nya']",apk tolong hapus data devlama acc nya,negatif
Pengguna Google,1,2024-09-30 17:19:25,No good,no good,no good,"['no', 'good']",no good,negatif
Pengguna Google,1,2024-09-30 16:32:47,kenapa sekarang adiraku gak bisa tukar poin untuk pembayaran angsuran ya...,kenapa sekarang adiraku gak bisa tukar poin untuk pembayaran angsuran ya,adiraku gak tukar poin pembayaran angsuran ya,"['adiraku', 'gak', 'tukar', 'poin', 'pembayaran', 'angsuran', 'ya']",adiraku gak tukar poin bayar angsur ya,negatif
Pengguna Google,1,2024-09-30 14:05:01,Payab skrg adirapoint ga bisa di pakai utk byr angsuran,payab skrg adirapoint ga bisa di pakai utk byr angsuran,payab skrg adirapoint ga pakai utk byr angsuran,"['payab', 'skrg', 'adirapoint', 'ga', 'pakai', 'utk', 'byr', 'angsuran']",payab skrg adirapoint ga pakai utk byr angsur,negatif
Pengguna Google,1,2024-09-30 13:56:59,Dari tanggal 28 mau bayar cicilan aja lewat aplikasi g bisa giliran nunggak dikejar DC lawak,dari tanggal 28 mau bayar cicilan aja lewat aplikasi g bisa giliran nunggak dikejar dc lawak,tanggal 28 bayar cicilan aja aplikasi g giliran nunggak dikejar dc lawak,"['tanggal', '28', 'bayar', 'cicilan', 'aja', 'aplikasi', 'g', 'giliran', 'nunggak', 'dikejar', 'dc', 'lawak']",tanggal 28 bayar cicil aja aplikasi g gilir nunggak kejar dc lawak,negatif
Pengguna Google,4,2024-09-30 09:44:58,Baik,baik,,[],,positif
Pengguna Google,5,2024-09-29 23:15:24,sip kalau di kasih,sip kalau di kasih,sip kasih,"['sip', 'kasih']",sip kasih,positif
Pengguna Google,5,2024-09-29 22:09:57,bagus apknya,bagus apknya,bagus apknya,"['bagus', 'apknya']",bagus apknya,positif
Pengguna Google,1,2024-09-29 21:58:11,"Lemot, tolong hapus data ku",lemot tolong hapus data ku,lemot tolong hapus data ku,"['lemot', 'tolong', 'hapus', 'data', 'ku']",lot tolong hapus data ku,negatif
Pengguna Google,5,2024-09-29 19:45:02,aplikasi mudah di gunakan dan bnyak keuntungan serta promo di sana. mantap adira... maju terus ya..,aplikasi mudah di gunakan dan bnyak keuntungan serta promo di sana mantap adira maju terus ya,aplikasi mudah bnyak keuntungan promo mantap adira maju ya,"['aplikasi', 'mudah', 'bnyak', 'keuntungan', 'promo', 'mantap', 'adira', 'maju', 'ya']",aplikasi mudah bnyak untung promo mantap adira maju ya,positif
Pengguna Google,1,2024-09-29 17:53:50,"Tidak muncul kontraknya yg aktif, jd setiap pembayaran tidak bisa mendapatkan poin",tidak muncul kontraknya yg aktif jd setiap pembayaran tidak bisa mendapatkan poin,muncul kontraknya yg aktif jd pembayaran poin,"['muncul', 'kontraknya', 'yg', 'aktif', 'jd', 'pembayaran', 'poin']",muncul kontrak yg aktif jd bayar poin,negatif
Pengguna Google,1,2024-09-29 13:14:13,Mau tukar tukar point ke pulsa susah bgd.... kemarin² bisa kok skrg kok ga bisa aneh,mau tukar tukar point ke pulsa susah bgd kemarin bisa kok skrg kok ga bisa aneh,tukar tukar point pulsa susah bgd kemarin skrg ga aneh,"['tukar', 'tukar', 'point', 'pulsa', 'susah', 'bgd', 'kemarin', 'skrg', 'ga', 'aneh']",tukar tukar point pulsa susah bgd kemarin skrg ga aneh,negatif
Pengguna Google,1,2024-09-29 11:02:52,Nyoba dulu,nyoba dulu,nyoba,['nyoba'],nyoba,negatif
Pengguna Google,5,2024-09-29 07:28:23,Mudah Dan cepet👍😍,mudah dan cepet,mudah cepet,"['mudah', 'cepet']",mudah cepet,positif
Pengguna Google,5,2024-09-29 07:02:50,Tapi saya gk bisah keredi henpon,tapi saya gk bisah keredi henpon,gk bisah keredi henpon,"['gk', 'bisah', 'keredi', 'henpon']",gk bisah keredi henpon,positif
Pengguna Google,5,2024-09-28 23:55:31,Tolong di ACC min🙏,tolong di acc min,tolong acc min,"['tolong', 'acc', 'min']",tolong acc min,positif
Pengguna Google,1,2024-09-28 23:24:15,Aplikasi apaaan ..kontrak saya hilang begitu saja,aplikasi apaaan kontrak saya hilang begitu saja,aplikasi apaaan kontrak hilang,"['aplikasi', 'apaaan', 'kontrak', 'hilang']",aplikasi apaaan kontrak hilang,negatif
Pengguna Google,5,2024-09-28 22:49:35,"Sangat membantu untuk melihat nomor kontrak ,denda,sisa cicilan,simpanan uang & masih banyak lagi",sangat membantu untuk melihat nomor kontrak dendasisa cicilansimpanan uang  masih banyak lagi,membantu nomor kontrak dendasisa cicilansimpanan uang,"['membantu', 'nomor', 'kontrak', 'dendasisa', 'cicilansimpanan', 'uang']",bantu nomor kontrak dendasisa cicilansimpanan uang,positif
Pengguna Google,1,2024-09-28 22:48:29,"Aplikasi Cacad ! Menu pembayaran dipasang kaspro namun tidak bisa potong Adira poin, merugikan konsumen !!!!! Dah Kaspro aplikasi ga jelas tambah lagi Adira ga jelas !!!!",aplikasi cacad  menu pembayaran dipasang kaspro namun tidak bisa potong adira poin merugikan konsumen  dah kaspro aplikasi ga jelas tambah lagi adira ga jelas ,aplikasi cacad menu pembayaran dipasang kaspro potong adira poin merugikan konsumen dah kaspro aplikasi ga adira ga,"['aplikasi', 'cacad', 'menu', 'pembayaran', 'dipasang', 'kaspro', 'potong', 'adira', 'poin', 'merugikan', 'konsumen', 'dah', 'kaspro', 'aplikasi', 'ga', 'adira', 'ga']",aplikasi cacad menu bayar pasang kaspro potong adira poin rugi konsumen dah kaspro aplikasi ga adira ga,negatif
Pengguna Google,1,2024-09-28 18:52:52,Ga jelas. Apk ngeleg banget. Tingkatkan performa nya,ga jelas apk ngeleg banget tingkatkan performa nya,ga apk ngeleg banget tingkatkan performa nya,"['ga', 'apk', 'ngeleg', 'banget', 'tingkatkan', 'performa', 'nya']",ga apk ngeleg banget tingkat performa nya,negatif
Pengguna Google,1,2024-09-28 17:29:00,Pembayaran lewat adiraku sedikit lemot setatus sudah di bayar tetapi masih ada tagihan kadang juga wa !! Nyesel besok lagi ga bakal ambil lesing Adira,pembayaran lewat adiraku sedikit lemot setatus sudah di bayar tetapi masih ada tagihan kadang juga wa  nyesel besok lagi ga bakal ambil lesing adira,pembayaran adiraku lemot setatus bayar tagihan kadang wa nyesel besok ga ambil lesing adira,"['pembayaran', 'adiraku', 'lemot', 'setatus', 'bayar', 'tagihan', 'kadang', 'wa', 'nyesel', 'besok', 'ga', 'ambil', 'lesing', 'adira']",bayar adiraku lot setatus bayar tagih kadang wa nyesel besok ga ambil lesing adira,negatif
Pengguna Google,5,2024-09-28 17:24:47,Sangat membantu...,sangat membantu,membantu,['membantu'],bantu,positif
Pengguna Google,5,2024-09-28 12:43:56,Resspon yg sangat cepat . Transparan . Lebih mudah buat bayar cicilan . Sangat jelas riwayat pembayaran,resspon yg sangat cepat  transparan  lebih mudah buat bayar cicilan  sangat jelas riwayat pembayaran,resspon yg cepat transparan mudah bayar cicilan riwayat pembayaran,"['resspon', 'yg', 'cepat', 'transparan', 'mudah', 'bayar', 'cicilan', 'riwayat', 'pembayaran']",resspon yg cepat transparan mudah bayar cicil riwayat bayar,positif
Pengguna Google,5,2024-09-28 10:57:02,Bagus,bagus,bagus,['bagus'],bagus,positif
Pengguna Google,2,2024-09-28 02:31:46,Semakin ribet ?! Mau lihat kontrak pembayaran susah !!! Gajelas,semakin ribet  mau lihat kontrak pembayaran susah  gajelas,ribet lihat kontrak pembayaran susah gajelas,"['ribet', 'lihat', 'kontrak', 'pembayaran', 'susah', 'gajelas']",ribet lihat kontrak bayar susah gajelas,negatif
Pengguna Google,5,2024-09-28 00:53:09,Okok,okok,okok,['okok'],okok,positif
Pengguna Google,1,2024-09-27 21:44:18,Adira aplikasi jelek fitur adira pay di non aktifkan dan diberikan alternatif pembayaran lain tapi gak juga bisa di gunakan apaan mending tutup aja aplikasinya sekalian biar manual aja,adira aplikasi jelek fitur adira pay di non aktifkan dan diberikan alternatif pembayaran lain tapi gak juga bisa di gunakan apaan mending tutup aja aplikasinya sekalian biar manual aja,adira aplikasi jelek fitur adira pay non aktifkan alternatif pembayaran gak mending tutup aja aplikasinya biar manual aja,"['adira', 'aplikasi', 'jelek', 'fitur', 'adira', 'pay', 'non', 'aktifkan', 'alternatif', 'pembayaran', 'gak', 'mending', 'tutup', 'aja', 'aplikasinya', 'biar', 'manual', 'aja']",adira aplikasi jelek fitur adira pay non aktif alternatif bayar gak mending tutup aja aplikasi biar manual aja,negatif
Pengguna Google,1,2024-09-27 18:33:53,"Jangan pernah ambil motor di adira,kalau mau ambil di BAB yg bagus, soalnya kalau adira kita pelunasan masa kita di kasi kwitansi 2 kali bayar sedangkan kita sudh pelunasan,dikira kita tidak tau aturan finance,katanya adminnya harus bayar angsuran dlu 6 bulan baru bayar lagi pelunasan,gila...",jangan pernah ambil motor di adirakalau mau ambil di bab yg bagus soalnya kalau adira kita pelunasan masa kita di kasi kwitansi 2 kali bayar sedangkan kita sudh pelunasandikira kita tidak tau aturan financekatanya adminnya harus bayar angsuran dlu 6 bulan baru bayar lagi pelunasangila,ambil motor adirakalau ambil bab yg bagus adira pelunasan kasi kwitansi 2 kali bayar sudh pelunasandikira tau aturan financekatanya adminnya bayar angsuran dlu 6 bayar pelunasangila,"['ambil', 'motor', 'adirakalau', 'ambil', 'bab', 'yg', 'bagus', 'adira', 'pelunasan', 'kasi', 'kwitansi', '2', 'kali', 'bayar', 'sudh', 'pelunasandikira', 'tau', 'aturan', 'financekatanya', 'adminnya', 'bayar', 'angsuran', 'dlu', '6', 'bayar', 'pelunasangila']",ambil motor adirakalau ambil bab yg bagus adira lunas kasi kwitansi 2 kali bayar sudh pelunasandikira tau atur financekatanya adminnya bayar angsur dlu 6 bayar pelunasangila,negatif
Pengguna Google,1,2024-09-27 18:33:23,"Yg bener aja Mau narik saldo adirapay gara gara tidak bisa digunakan lagi mau Transfer malah ga bisa Karena no rek beda namanya dengan yg dikontrak jelas jelas sudah dimasukan no rek Yg benar biarpun itu No Rek Istri, Sudah Masukan kode Otp Juga. Sementara saya tidak memiliki No rek yg bank nya ada Di adira. Jangan Dipersulit lah, Kode otp itu sdh Memperkuat jika itu sudah sepengetahuan pemiliknya",yg bener aja mau narik saldo adirapay gara gara tidak bisa digunakan lagi mau transfer malah ga bisa karena no rek beda namanya dengan yg dikontrak jelas jelas sudah dimasukan no rek yg benar biarpun itu no rek istri sudah masukan kode otp juga sementara saya tidak memiliki no rek yg bank nya ada di adira jangan dipersulit lah kode otp itu sdh memperkuat jika itu sudah sepengetahuan pemiliknya,yg bener aja narik saldo adirapay gara gara transfer ga no rek beda namanya yg dikontrak dimasukan no rek yg biarpun no rek istri masukan kode otp memiliki no rek yg bank nya adira dipersulit kode otp sdh memperkuat sepengetahuan pemiliknya,"['yg', 'bener', 'aja', 'narik', 'saldo', 'adirapay', 'gara', 'gara', 'transfer', 'ga', 'no', 'rek', 'beda', 'namanya', 'yg', 'dikontrak', 'dimasukan', 'no', 'rek', 'yg', 'biarpun', 'no', 'rek', 'istri', 'masukan', 'kode', 'otp', 'memiliki', 'no', 'rek', 'yg', 'bank', 'nya', 'adira', 'dipersulit', 'kode', 'otp', 'sdh', 'memperkuat', 'sepengetahuan', 'pemiliknya']",yg bener aja narik saldo adirapay gara gara transfer ga no rek beda nama yg kontrak masuk no rek yg biarpun no rek istri masuk kode otp milik no rek yg bank nya adira sulit kode otp sdh kuat tahu milik,negatif
Pengguna Google,1,2024-09-27 18:25:09,"Pakai adira sejak 2019 selalu happy. Setelah ada kaspro jadi males. Top up kok saldonya dipotong, kan kami top up itu ada biaya transfer bank. Habis itu mau bayar pun potong lagi. Mau ngusir pelanggan banget. Masa kerjasama dengan aplikasi rating bintang 1. Kembalikan adirapay saja..yang sudah bagus jangan dirusak, yang kurang bagus saja diperbaiki. Jangan terbalik Kembalikan adirapay.",pakai adira sejak 2019 selalu happy setelah ada kaspro jadi males top up kok saldonya dipotong kan kami top up itu ada biaya transfer bank habis itu mau bayar pun potong lagi mau ngusir pelanggan banget masa kerjasama dengan aplikasi rating bintang 1 kembalikan adirapay sajayang sudah bagus jangan dirusak yang kurang bagus saja diperbaiki jangan terbalik kembalikan adirapay,pakai adira 2019 happy kaspro males top up saldonya dipotong top up biaya transfer bank habis bayar potong ngusir pelanggan banget kerjasama aplikasi rating bintang 1 kembalikan adirapay sajayang bagus dirusak bagus diperbaiki terbalik kembalikan adirapay,"['pakai', 'adira', '2019', 'happy', 'kaspro', 'males', 'top', 'up', 'saldonya', 'dipotong', 'top', 'up', 'biaya', 'transfer', 'bank', 'habis', 'bayar', 'potong', 'ngusir', 'pelanggan', 'banget', 'kerjasama', 'aplikasi', 'rating', 'bintang', '1', 'kembalikan', 'adirapay', 'sajayang', 'bagus', 'dirusak', 'bagus', 'diperbaiki', 'terbalik', 'kembalikan', 'adirapay']",pakai adira 2019 happy kaspro males top up saldo potong top up biaya transfer bank habis bayar potong ngusir langgan banget kerjasama aplikasi rating bintang 1 kembali adirapay sajayang bagus rusak bagus baik balik kembali adirapay,negatif
