score,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed
5,"Museum yang terletak di rumah administrator petani gula tua kolonial di pusat kota Pekalongan ini layak untuk dikunjungi. Pameran dan sejarah yang luar biasa. Jika Anda datang lebih awal, Anda bahkan bisa membuat batik sendiri.",museum yang terletak di rumah administrator petani gula tua kolonial di pusat kota pekalongan ini layak untuk dikunjungi pameran dan sejarah yang luar biasa jika anda datang lebih awal anda bahkan bisa membuat batik sendiri,museum terletak rumah administrator petani gula tua kolonial pusat kota pekalongan layak dikunjungi pameran sejarah batik,"['museum', 'terletak', 'rumah', 'administrator', 'petani', 'gula', 'tua', 'kolonial', 'pusat', 'kota', 'pekalongan', 'layak', 'dikunjungi', 'pameran', 'sejarah', 'batik']",museum letak rumah administrator tani gula tua kolonial pusat kota kalong layak kunjung pamer sejarah batik
5,"Assalamualaikum.. nama saya Safrina Meila, saya mahasiswi Jurusan Sastra Inggris Institut Agama Islam Negeri Surakarta. Disini saya ingin mendeskripsikan museum batik Pekalongan. Pekalongan merupakan salah satu kota yang terkenal dengan kain batiknya. Dan museum batik merupakan salah satu tempat yang paling banyak dikunjungi di kota Pekalongan. Dibutuhkan waktu 30 menit dari alun-alun kota dengan sepeda motor. Sesampainya di sana, saya melihat museum ini memiliki tempat parkir yang luas di dekat Jalan Diponegoro. Di sebelah kanan terdapat masjid dengan latar belakang Gereja Katolik Santo Petrus dan di sebelah kiri terdapat perpustakaan Jatayu. Bangunan tua menawan berlantai putih, dengan beragam koleksi batik otentik. Sebelum kita masuk ke dalam museum kita dapat melihat dua orang penjaga atau sequrity yang menjaga pintu masuk museum ini dan kita akan diminta oleh resepsionis untuk mengisi buku tamu di meja resepsionis. Tiket masuk ke sini sangat murah, hanya Rp 5000 untuk dewasa, Rp 2000 untuk pelajar atau anak-anak, dan Rp 10000 untuk orang asing. Buka pukul 08.00 hingga 15.00 setiap hari. Setelah itu kita bisa mengelilinginya. Memiliki tiga ruang pameran, perpustakaan, ruang bengkel batik, ruang pertemuan, dan ruang konsultasi atau layanan kekayaan intelektual. Luas tanah dan bangunan yang luas adalah 40mý dan memiliki 1.149 koleksi batik seperti: wayang beber dari batik yang berusia ratusan tahun dan alat tenun tradisional. Ada tiga ruang pameran. Pertama ruang utama digunakan untuk koleksi batik yang berasal dari Pesisir Jawa, misalnya: batik Cirebon, batik Rembang, dan batik Pekalongan. Di ruang pertama juga dipamerkan bahan dan alatnya, antara lain: canting dan lilin. Canting merupakan alat tradisional yang terbuat dari tembaga dan kayu. Letaknya di sisi kanan museum. Ruang kedua diisi oleh koleksi batik yang telah disumbangkan oleh para pejabat negara sebagai berikut : Presiden Susilo Bambang Yudhoyono bersama istrinya pada Juli 2012, Wakil Presiden Budiono bersama istrinya, Hatta Radjasa bersama istrinya, dan batik dari Ainun. Habibie. Ruang ketiga memamerkan koleksi batik dari seluruh Indonesia. Seluruh wisatawan dapat mempelajari sejarah batik dan proses pembuatan batik khususnya dengan canting. Namun banyak wisatawan yang mengunjungi museum ini untuk mempelajari sejarah batik karena dulunya bangunan ini merupakan bekas kantor balai kota pekalongan. Pada tanggal 12 Juli 2006 museum ini diresmikan oleh presiden susilo bambang yudhoyono bersamaan dengan perayaan hari koperasi nasional. Dan saya lihat itu berfungsi sebagai pusat data, pusat informasi, dan pengembangan ilmu batik juga. Batik ada banyak macamnya seperti: batik tulis, batik kontemporer, batik cap, batik pola, dan batik klasik. Di setiap ruangan juga terdapat beberapa pemandu wisata yang akan memandu dan menjelaskan kepada orang asing tentang hal tersebut. Saat hari raya tiba, banyak rombongan anak-anak yang mengunjungi museum untuk belajar wisata dan mempelajari proses pembuatan batik. Jika kita ingin belajar secara kelompok, kita bisa membayar Rp 10000 per kelompok untuk membatik. Di depan museum banyak orang yang menjual aksesoris, makanan khas kota ini, dan kain batik. Namun harga disini lebih mahal dibandingkan batik yang ada dipasaran. Biasanya museum ini juga digunakan untuk merayakan hari batik di ruang pertemuan. Meski tempatnya kecil tapi banyak ilmu yang kami dapatkan tentang batik. Memberikan suasana yang nyaman karena museum ini menempati salah satu bangunan tua di kota ini. Namun, kami dapat berbuat lebih baik lagi untuk menjaga museum dan lokasinya yang sangat strategis, 0km di kota Pekalongan. Sungguh.. itu warisan berharga di Indonesia dan mari kita lestarikan bersama. Jangan lupa untuk mengunjungi museum batik Pekalongan, jika anda berwisata ke kota pekalongan bersama keluarga. Terima kasih. Wassalamu'alaikum",assalamualaikum nama saya safrina meila saya mahasiswi jurusan sastra inggris institut agama islam negeri surakarta disini saya ingin mendeskripsikan museum batik pekalongan pekalongan merupakan salah satu kota yang terkenal dengan kain batiknya dan museum batik merupakan salah satu tempat yang paling banyak dikunjungi di kota pekalongan dibutuhkan waktu 30 menit dari alunalun kota dengan sepeda motor sesampainya di sana saya melihat museum ini memiliki tempat parkir yang luas di dekat jalan diponegoro di sebelah kanan terdapat masjid dengan latar belakang gereja katolik santo petrus dan di sebelah kiri terdapat perpustakaan jatayu bangunan tua menawan berlantai putih dengan beragam koleksi batik otentik sebelum kita masuk ke dalam museum kita dapat melihat dua orang penjaga atau sequrity yang menjaga pintu masuk museum ini dan kita akan diminta oleh resepsionis untuk mengisi buku tamu di meja resepsionis tiket masuk ke sini sangat murah hanya rp 5000 untuk dewasa rp 2000 untuk pelajar atau anakanak dan rp 10000 untuk orang asing buka pukul 0800 hingga 1500 setiap hari setelah itu kita bisa mengelilinginya memiliki tiga ruang pameran perpustakaan ruang bengkel batik ruang pertemuan dan ruang konsultasi atau layanan kekayaan intelektual luas tanah dan bangunan yang luas adalah 40m dan memiliki 1149 koleksi batik seperti wayang beber dari batik yang berusia ratusan tahun dan alat tenun tradisional ada tiga ruang pameran pertama ruang utama digunakan untuk koleksi batik yang berasal dari pesisir jawa misalnya batik cirebon batik rembang dan batik pekalongan di ruang pertama juga dipamerkan bahan dan alatnya antara lain canting dan lilin canting merupakan alat tradisional yang terbuat dari tembaga dan kayu letaknya di sisi kanan museum ruang kedua diisi oleh koleksi batik yang telah disumbangkan oleh para pejabat negara sebagai berikut  presiden susilo bambang yudhoyono bersama istrinya pada juli 2012 wakil presiden budiono bersama istrinya hatta radjasa bersama istrinya dan batik dari ainun habibie ruang ketiga memamerkan koleksi batik dari seluruh indonesia seluruh wisatawan dapat mempelajari sejarah batik dan proses pembuatan batik khususnya dengan canting namun banyak wisatawan yang mengunjungi museum ini untuk mempelajari sejarah batik karena dulunya bangunan ini merupakan bekas kantor balai kota pekalongan pada tanggal 12 juli 2006 museum ini diresmikan oleh presiden susilo bambang yudhoyono bersamaan dengan perayaan hari koperasi nasional dan saya lihat itu berfungsi sebagai pusat data pusat informasi dan pengembangan ilmu batik juga batik ada banyak macamnya seperti batik tulis batik kontemporer batik cap batik pola dan batik klasik di setiap ruangan juga terdapat beberapa pemandu wisata yang akan memandu dan menjelaskan kepada orang asing tentang hal tersebut saat hari raya tiba banyak rombongan anakanak yang mengunjungi museum untuk belajar wisata dan mempelajari proses pembuatan batik jika kita ingin belajar secara kelompok kita bisa membayar rp 10000 per kelompok untuk membatik di depan museum banyak orang yang menjual aksesoris makanan khas kota ini dan kain batik namun harga disini lebih mahal dibandingkan batik yang ada dipasaran biasanya museum ini juga digunakan untuk merayakan hari batik di ruang pertemuan meski tempatnya kecil tapi banyak ilmu yang kami dapatkan tentang batik memberikan suasana yang nyaman karena museum ini menempati salah satu bangunan tua di kota ini namun kami dapat berbuat lebih baik lagi untuk menjaga museum dan lokasinya yang sangat strategis 0km di kota pekalongan sungguh itu warisan berharga di indonesia dan mari kita lestarikan bersama jangan lupa untuk mengunjungi museum batik pekalongan jika anda berwisata ke kota pekalongan bersama keluarga terima kasih wassalamualaikum,assalamualaikum nama safrina meila mahasiswi jurusan sastra inggris institut agama islam negeri surakarta mendeskripsikan museum batik pekalongan pekalongan salah kota terkenal kain batiknya museum batik salah dikunjungi kota pekalongan dibutuhkan 30 menit alunalun kota sepeda motor sesampainya museum memiliki parkir luas jalan diponegoro sebelah kanan masjid latar gereja katolik santo petrus sebelah kiri perpustakaan jatayu bangunan tua menawan berlantai putih beragam koleksi batik otentik masuk museum orang penjaga sequrity menjaga pintu masuk museum resepsionis mengisi buku tamu meja resepsionis tiket masuk murah rp 5000 dewasa rp 2000 pelajar anakanak rp 10000 orang asing buka 0800 1500 mengelilinginya memiliki ruang pameran perpustakaan ruang bengkel batik ruang pertemuan ruang konsultasi layanan kekayaan intelektual luas tanah bangunan luas 40m memiliki 1149 koleksi batik wayang beber batik berusia ratusan alat tenun tradisional ruang pameran ruang utama koleksi batik berasal pesisir jawa batik cirebon batik rembang batik pekalongan ruang dipamerkan bahan alatnya canting lilin canting alat tradisional terbuat tembaga kayu letaknya sisi kanan museum ruang diisi koleksi batik disumbangkan pejabat negara presiden susilo bambang yudhoyono istrinya juli 2012 wakil presiden budiono istrinya hatta radjasa istrinya batik ainun habibie ruang ketiga memamerkan koleksi batik indonesia wisatawan mempelajari sejarah batik proses pembuatan batik canting wisatawan mengunjungi museum mempelajari sejarah batik dulunya bangunan bekas kantor balai kota pekalongan tanggal 12 juli 2006 museum diresmikan presiden susilo bambang yudhoyono bersamaan perayaan koperasi nasional lihat berfungsi pusat data pusat informasi pengembangan ilmu batik batik macamnya batik tulis batik kontemporer batik cap batik pola batik klasik ruangan pemandu wisata memandu orang asing raya rombongan anakanak mengunjungi museum belajar wisata mempelajari proses pembuatan batik belajar kelompok membayar rp 10000 kelompok membatik museum orang menjual aksesoris makanan khas kota kain batik harga mahal dibandingkan batik dipasaran museum merayakan batik ruang pertemuan tempatnya ilmu dapatkan batik suasana nyaman museum menempati salah bangunan tua kota berbuat menjaga museum lokasinya strategis 0km kota pekalongan sungguh warisan berharga indonesia mari lestarikan lupa mengunjungi museum batik pekalongan berwisata kota pekalongan keluarga terima kasih wassalamualaikum,"['assalamualaikum', 'nama', 'safrina', 'meila', 'mahasiswi', 'jurusan', 'sastra', 'inggris', 'institut', 'agama', 'islam', 'negeri', 'surakarta', 'mendeskripsikan', 'museum', 'batik', 'pekalongan', 'pekalongan', 'salah', 'kota', 'terkenal', 'kain', 'batiknya', 'museum', 'batik', 'salah', 'dikunjungi', 'kota', 'pekalongan', 'dibutuhkan', '30', 'menit', 'alunalun', 'kota', 'sepeda', 'motor', 'sesampainya', 'museum', 'memiliki', 'parkir', 'luas', 'jalan', 'diponegoro', 'sebelah', 'kanan', 'masjid', 'latar', 'gereja', 'katolik', 'santo', 'petrus', 'sebelah', 'kiri', 'perpustakaan', 'jatayu', 'bangunan', 'tua', 'menawan', 'berlantai', 'putih', 'beragam', 'koleksi', 'batik', 'otentik', 'masuk', 'museum', 'orang', 'penjaga', 'sequrity', 'menjaga', 'pintu', 'masuk', 'museum', 'resepsionis', 'mengisi', 'buku', 'tamu', 'meja', 'resepsionis', 'tiket', 'masuk', 'murah', 'rp', '5000', 'dewasa', 'rp', '2000', 'pelajar', 'anakanak', 'rp', '10000', 'orang', 'asing', 'buka', '0800', '1500', 'mengelilinginya', 'memiliki', 'ruang', 'pameran', 'perpustakaan', 'ruang', 'bengkel', 'batik', 'ruang', 'pertemuan', 'ruang', 'konsultasi', 'layanan', 'kekayaan', 'intelektual', 'luas', 'tanah', 'bangunan', 'luas', '40m', 'memiliki', '1149', 'koleksi', 'batik', 'wayang', 'beber', 'batik', 'berusia', 'ratusan', 'alat', 'tenun', 'tradisional', 'ruang', 'pameran', 'ruang', 'utama', 'koleksi', 'batik', 'berasal', 'pesisir', 'jawa', 'batik', 'cirebon', 'batik', 'rembang', 'batik', 'pekalongan', 'ruang', 'dipamerkan', 'bahan', 'alatnya', 'canting', 'lilin', 'canting', 'alat', 'tradisional', 'terbuat', 'tembaga', 'kayu', 'letaknya', 'sisi', 'kanan', 'museum', 'ruang', 'diisi', 'koleksi', 'batik', 'disumbangkan', 'pejabat', 'negara', 'presiden', 'susilo', 'bambang', 'yudhoyono', 'istrinya', 'juli', '2012', 'wakil', 'presiden', 'budiono', 'istrinya', 'hatta', 'radjasa', 'istrinya', 'batik', 'ainun', 'habibie', 'ruang', 'ketiga', 'memamerkan', 'koleksi', 'batik', 'indonesia', 'wisatawan', 'mempelajari', 'sejarah', 'batik', 'proses', 'pembuatan', 'batik', 'canting', 'wisatawan', 'mengunjungi', 'museum', 'mempelajari', 'sejarah', 'batik', 'dulunya', 'bangunan', 'bekas', 'kantor', 'balai', 'kota', 'pekalongan', 'tanggal', '12', 'juli', '2006', 'museum', 'diresmikan', 'presiden', 'susilo', 'bambang', 'yudhoyono', 'bersamaan', 'perayaan', 'koperasi', 'nasional', 'lihat', 'berfungsi', 'pusat', 'data', 'pusat', 'informasi', 'pengembangan', 'ilmu', 'batik', 'batik', 'macamnya', 'batik', 'tulis', 'batik', 'kontemporer', 'batik', 'cap', 'batik', 'pola', 'batik', 'klasik', 'ruangan', 'pemandu', 'wisata', 'memandu', 'orang', 'asing', 'raya', 'rombongan', 'anakanak', 'mengunjungi', 'museum', 'belajar', 'wisata', 'mempelajari', 'proses', 'pembuatan', 'batik', 'belajar', 'kelompok', 'membayar', 'rp', '10000', 'kelompok', 'membatik', 'museum', 'orang', 'menjual', 'aksesoris', 'makanan', 'khas', 'kota', 'kain', 'batik', 'harga', 'mahal', 'dibandingkan', 'batik', 'dipasaran', 'museum', 'merayakan', 'batik', 'ruang', 'pertemuan', 'tempatnya', 'ilmu', 'dapatkan', 'batik', 'suasana', 'nyaman', 'museum', 'menempati', 'salah', 'bangunan', 'tua', 'kota', 'berbuat', 'menjaga', 'museum', 'lokasinya', 'strategis', '0km', 'kota', 'pekalongan', 'sungguh', 'warisan', 'berharga', 'indonesia', 'mari', 'lestarikan', 'lupa', 'mengunjungi', 'museum', 'batik', 'pekalongan', 'berwisata', 'kota', 'pekalongan', 'keluarga', 'terima', 'kasih', 'wassalamualaikum']",assalamualaikum nama safrina meila mahasiswi jurus sastra inggris institut agama islam negeri surakarta deskripsi museum batik kalong kalong salah kota kenal kain batik museum batik salah kunjung kota kalong butuh 30 menit alunalun kota sepeda motor sampa museum milik parkir luas jalan diponegoro belah kanan masjid latar gereja katolik santo petrus belah kiri pustaka jatayu bangun tua tawan lantai putih agam koleksi batik otentik masuk museum orang jaga sequrity jaga pintu masuk museum resepsionis isi buku tamu meja resepsionis tiket masuk murah rp 5000 dewasa rp 2000 ajar anakanak rp 10000 orang asing buka 0800 1500 keliling milik ruang pamer pustaka ruang bengkel batik ruang temu ruang konsultasi layan kaya intelektual luas tanah bangun luas 40m milik 1149 koleksi batik wayang beber batik usia ratus alat tenun tradisional ruang pamer ruang utama koleksi batik asal pesisir jawa batik cirebon batik rembang batik kalong ruang pamer bahan alat canting lilin canting alat tradisional buat tembaga kayu letak sisi kanan museum ruang isi koleksi batik sumbang jabat negara presiden susilo bambang yudhoyono istri juli 2012 wakil presiden budiono istri hatta radjasa istri batik ainun habibie ruang tiga pamer koleksi batik indonesia wisatawan ajar sejarah batik proses buat batik canting wisatawan unjung museum ajar sejarah batik dulunya bangun bekas kantor balai kota kalong tanggal 12 juli 2006 museum resmi presiden susilo bambang yudhoyono sama raya koperasi nasional lihat fungsi pusat data pusat informasi kembang ilmu batik batik macam batik tulis batik kontemporer batik cap batik pola batik klasik ruang pandu wisata pandu orang asing raya rombong anakanak unjung museum ajar wisata ajar proses buat batik ajar kelompok bayar rp 10000 kelompok batik museum orang jual aksesoris makan khas kota kain batik harga mahal banding batik pasar museum raya batik ruang temu tempat ilmu dapat batik suasana nyaman museum tempat salah bangun tua kota buat jaga museum lokasi strategis 0km kota kalong sungguh waris harga indonesia mari lestari lupa unjung museum batik kalong wisata kota kalong keluarga terima kasih wassalamualaikum
5,"Banyak koleksi batik tradisional dari seluruh Indonesia dan Pekalongan.  Koleksi yang sangat berharga. Barang yang dipamerkan berubah secara berkala.
Anda dapat merasakan pengalaman membatik di museum.  Tiket sangat terjangkau dan panduan berpengetahuan siap untuk Anda.",banyak koleksi batik tradisional dari seluruh indonesia dan pekalongan  koleksi yang sangat berharga barang yang dipamerkan berubah secara berkalaanda dapat merasakan pengalaman membatik di museum  tiket sangat terjangkau dan panduan berpengetahuan siap untuk anda,koleksi batik tradisional indonesia pekalongan koleksi berharga barang dipamerkan berubah berkalaanda merasakan pengalaman membatik museum tiket terjangkau panduan berpengetahuan,"['koleksi', 'batik', 'tradisional', 'indonesia', 'pekalongan', 'koleksi', 'berharga', 'barang', 'dipamerkan', 'berubah', 'berkalaanda', 'merasakan', 'pengalaman', 'membatik', 'museum', 'tiket', 'terjangkau', 'panduan', 'berpengetahuan']",koleksi batik tradisional indonesia kalong koleksi harga barang pamer ubah berkalaanda rasa alam batik museum tiket jangkau pandu tahu
5,"Museum yang mudah ditemukan, kecil dan indah untuk belajar tentang Batik. Mereka memiliki 3 ruangan tentang sejarah batik, perbedaan batik dari seluruh Indonesia, dan batik dari Pekalongan. Mereka menawarkan pelatihan membuat batik sendiri.",museum yang mudah ditemukan kecil dan indah untuk belajar tentang batik mereka memiliki 3 ruangan tentang sejarah batik perbedaan batik dari seluruh indonesia dan batik dari pekalongan mereka menawarkan pelatihan membuat batik sendiri,museum mudah ditemukan indah belajar batik memiliki 3 ruangan sejarah batik perbedaan batik indonesia batik pekalongan menawarkan pelatihan batik,"['museum', 'mudah', 'ditemukan', 'indah', 'belajar', 'batik', 'memiliki', '3', 'ruangan', 'sejarah', 'batik', 'perbedaan', 'batik', 'indonesia', 'batik', 'pekalongan', 'menawarkan', 'pelatihan', 'batik']",museum mudah temu indah ajar batik milik 3 ruang sejarah batik beda batik indonesia batik kalong tawar latih batik
5,"Museum yang bagus. Koleksi yang bagus.
Tiket sudah termasuk pemandu wisata. Sesampainya di sana, mereka membuka 2 pameran, padahal seharusnya 3.",museum yang bagus koleksi yang bagustiket sudah termasuk pemandu wisata sesampainya di sana mereka membuka 2 pameran padahal seharusnya 3,museum bagus koleksi bagustiket pemandu wisata sesampainya membuka 2 pameran 3,"['museum', 'bagus', 'koleksi', 'bagustiket', 'pemandu', 'wisata', 'sesampainya', 'membuka', '2', 'pameran', '3']",museum bagus koleksi bagustiket pandu wisata sampa buka 2 pamer 3
5,Anda dapat merasakan Bateng yang istimewa dan indah.,anda dapat merasakan bateng yang istimewa dan indah,merasakan bateng istimewa indah,"['merasakan', 'bateng', 'istimewa', 'indah']",rasa bateng istimewa indah
5,Tempatnya kecil tapi punya koleksi menarik,tempatnya kecil tapi punya koleksi menarik,tempatnya koleksi menarik,"['tempatnya', 'koleksi', 'menarik']",tempat koleksi tarik
5,Tempat yang bagus untuk dikunjungi jika Anda tertarik belajar tentang Batik. Kita hanya perlu membayar Rp 5K untuk masuk museum dan kita bisa belajar banyak hal tentang batik.,tempat yang bagus untuk dikunjungi jika anda tertarik belajar tentang batik kita hanya perlu membayar rp 5k untuk masuk museum dan kita bisa belajar banyak hal tentang batik,bagus dikunjungi tertarik belajar batik membayar rp 5k masuk museum belajar batik,"['bagus', 'dikunjungi', 'tertarik', 'belajar', 'batik', 'membayar', 'rp', '5k', 'masuk', 'museum', 'belajar', 'batik']",bagus kunjung tarik ajar batik bayar rp 5k masuk museum ajar batik
5,"Pekalongan adalah kota dengan warisan pasangan lilin tradisional, Batik, dalam Bahasa.  Ada berbagai macam karya seni Batik yang diilustrasikan di museum ini.
Biaya masuk adalah $10k Rp per orang, Dilengkapi dengan pemandu wisata berbahasa Inggris dari museum yang sudah termasuk dalam biaya.
Saya sangat senang memiliki pemandu wisata untuk menjelaskan dan mengilustrasikan berbagai jenis gaya Batik dengan bentuk gaya tradisional pedalaman dan pesisir, gaya Pagi Sore, gaya Papua, dan gaya Batik yang dipengaruhi Cina, India, Jepang.
Saya dari Taiwan dan ini layak untuk Anda kunjungi jika Anda kebetulan datang ke kota kecil namun menyenangkan ini dengan penuh gaya.
Sebuah kedai kopi terdekat bernama, Coffee and Beyond adalah perhentian pengujian lain yang harus Anda kunjungi sebelum berangkat ke stasiun kereta.",pekalongan adalah kota dengan warisan pasangan lilin tradisional batik dalam bahasa  ada berbagai macam karya seni batik yang diilustrasikan di museum inibiaya masuk adalah 10k rp per orang dilengkapi dengan pemandu wisata berbahasa inggris dari museum yang sudah termasuk dalam biayasaya sangat senang memiliki pemandu wisata untuk menjelaskan dan mengilustrasikan berbagai jenis gaya batik dengan bentuk gaya tradisional pedalaman dan pesisir gaya pagi sore gaya papua dan gaya batik yang dipengaruhi cina india jepangsaya dari taiwan dan ini layak untuk anda kunjungi jika anda kebetulan datang ke kota kecil namun menyenangkan ini dengan penuh gayasebuah kedai kopi terdekat bernama coffee and beyond adalah perhentian pengujian lain yang harus anda kunjungi sebelum berangkat ke stasiun kereta,pekalongan kota warisan pasangan lilin tradisional batik bahasa karya seni batik diilustrasikan museum inibiaya masuk 10k rp orang dilengkapi pemandu wisata berbahasa inggris museum biayasaya senang memiliki pemandu wisata mengilustrasikan jenis gaya batik bentuk gaya tradisional pedalaman pesisir gaya pagi sore gaya papua gaya batik dipengaruhi cina india jepangsaya taiwan layak kunjungi kota menyenangkan penuh gayasebuah kedai kopi terdekat bernama coffee and beyond perhentian pengujian kunjungi berangkat stasiun kereta,"['pekalongan', 'kota', 'warisan', 'pasangan', 'lilin', 'tradisional', 'batik', 'bahasa', 'karya', 'seni', 'batik', 'diilustrasikan', 'museum', 'inibiaya', 'masuk', '10k', 'rp', 'orang', 'dilengkapi', 'pemandu', 'wisata', 'berbahasa', 'inggris', 'museum', 'biayasaya', 'senang', 'memiliki', 'pemandu', 'wisata', 'mengilustrasikan', 'jenis', 'gaya', 'batik', 'bentuk', 'gaya', 'tradisional', 'pedalaman', 'pesisir', 'gaya', 'pagi', 'sore', 'gaya', 'papua', 'gaya', 'batik', 'dipengaruhi', 'cina', 'india', 'jepangsaya', 'taiwan', 'layak', 'kunjungi', 'kota', 'menyenangkan', 'penuh', 'gayasebuah', 'kedai', 'kopi', 'terdekat', 'bernama', 'coffee', 'and', 'beyond', 'perhentian', 'pengujian', 'kunjungi', 'berangkat', 'stasiun', 'kereta']",kalong kota waris pasang lilin tradisional batik bahasa karya seni batik ilustrasi museum inibiaya masuk 10k rp orang lengkap pandu wisata bahasa inggris museum biayasaya senang milik pandu wisata ilustrasi jenis gaya batik bentuk gaya tradisional dalam pesisir gaya pagi sore gaya papua gaya batik pengaruh cina india jepangsaya taiwan layak kunjung kota senang penuh gayasebuah kedai kopi dekat nama coffee and beyond henti uji kunjung berangkat stasiun kereta
5,"Bayar tiket yang sangat murah dan dapatkan panduan untuk mengajak Anda berkeliling. Ini sangat layak. Pemandu akan menunjukkan kepada Anda semua koleksi di tiga ruangan terpisah.
Ruangan pertama diperuntukkan bagi batik Yogya dan Solo. Mereka adalah orang Jawa bagian dalam dengan aturan ketat dalam penggunaan batik. Setiap pola memiliki arti dan penggunanya masing-masing, terutama bagi para bangsawan.
Ruang kedua untuk batik pesisir, dari seluruh pesisir utara Jawa. Pola dan penggunaannya lebih liberal, dan juga lebih berwarna.
Ruang ketiga khusus batik Pekalongan. Anda akan melihat pola kreatif 2-in-1 bernama Pagi Sore dan juga Terang Bulan yang tidak terlalu rumit.
Jangan lupa untuk mengikuti workshopnya dan rasakan langsung perjuangan menciptakan kain batik. Staf sangat berpengetahuan dan ramah. Sangat direkomendasikan.",bayar tiket yang sangat murah dan dapatkan panduan untuk mengajak anda berkeliling ini sangat layak pemandu akan menunjukkan kepada anda semua koleksi di tiga ruangan terpisahruangan pertama diperuntukkan bagi batik yogya dan solo mereka adalah orang jawa bagian dalam dengan aturan ketat dalam penggunaan batik setiap pola memiliki arti dan penggunanya masingmasing terutama bagi para bangsawanruang kedua untuk batik pesisir dari seluruh pesisir utara jawa pola dan penggunaannya lebih liberal dan juga lebih berwarnaruang ketiga khusus batik pekalongan anda akan melihat pola kreatif 2in1 bernama pagi sore dan juga terang bulan yang tidak terlalu rumitjangan lupa untuk mengikuti workshopnya dan rasakan langsung perjuangan menciptakan kain batik staf sangat berpengetahuan dan ramah sangat direkomendasikan,bayar tiket murah dapatkan panduan mengajak berkeliling layak pemandu koleksi ruangan terpisahruangan diperuntukkan batik yogya solo orang jawa aturan ketat penggunaan batik pola memiliki arti penggunanya masingmasing bangsawanruang batik pesisir pesisir utara jawa pola penggunaannya liberal berwarnaruang ketiga khusus batik pekalongan pola kreatif 2in1 bernama pagi sore terang rumitjangan lupa mengikuti workshopnya rasakan langsung perjuangan menciptakan kain batik staf berpengetahuan ramah direkomendasikan,"['bayar', 'tiket', 'murah', 'dapatkan', 'panduan', 'mengajak', 'berkeliling', 'layak', 'pemandu', 'koleksi', 'ruangan', 'terpisahruangan', 'diperuntukkan', 'batik', 'yogya', 'solo', 'orang', 'jawa', 'aturan', 'ketat', 'penggunaan', 'batik', 'pola', 'memiliki', 'arti', 'penggunanya', 'masingmasing', 'bangsawanruang', 'batik', 'pesisir', 'pesisir', 'utara', 'jawa', 'pola', 'penggunaannya', 'liberal', 'berwarnaruang', 'ketiga', 'khusus', 'batik', 'pekalongan', 'pola', 'kreatif', '2in1', 'bernama', 'pagi', 'sore', 'terang', 'rumitjangan', 'lupa', 'mengikuti', 'workshopnya', 'rasakan', 'langsung', 'perjuangan', 'menciptakan', 'kain', 'batik', 'staf', 'berpengetahuan', 'ramah', 'direkomendasikan']",bayar tiket murah dapat pandu ajak keliling layak pandu koleksi ruang terpisahruangan untuk batik yogya solo orang jawa atur ketat guna batik pola milik arti guna masingmasing bangsawanruang batik pesisir pesisir utara jawa pola guna liberal berwarnaruang tiga khusus batik kalong pola kreatif 2in1 nama pagi sore terang rumitjangan lupa ikut workshopnya rasa langsung juang cipta kain batik staf tahu ramah rekomendasi
5,Pelajari sejarah dan proses pembuatan Batik. Museum ini menyediakan koleksi Batik dari seluruh Indonesia. Dan Anda bisa mencoba membuat batik sendiri,pelajari sejarah dan proses pembuatan batik museum ini menyediakan koleksi batik dari seluruh indonesia dan anda bisa mencoba membuat batik sendiri,pelajari sejarah proses pembuatan batik museum menyediakan koleksi batik indonesia mencoba batik,"['pelajari', 'sejarah', 'proses', 'pembuatan', 'batik', 'museum', 'menyediakan', 'koleksi', 'batik', 'indonesia', 'mencoba', 'batik']",ajar sejarah proses buat batik museum sedia koleksi batik indonesia coba batik
